"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",3.57142852040816,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",3.57142852040816,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",3.57142852040816,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",3.57142852040816,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",3.57142852040816,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",3.57142852040816,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.16666665591456,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.45454545336368,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.89473683213296,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.000000011812,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.96774192913632,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.05714287611976,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.99999999805023,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.99999999428571,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.07553005926893,
"ETH","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.10251279030165,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1990",3.02773122629032,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1991",3.07395276382941,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1992",3.18414057219377,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1993",3.39670310372844,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1994",3.31779606531371,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1995",3.52099976440102,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1996",3.62626037658711,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1997",3.46717813886585,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1998",3.80635977306662,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","1999",3.67871072890601,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2000",3.54446060026575,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.77352629121128,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2002",3.81296751238127,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.91935662624082,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2004",4.04347720404903,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.11749898728078,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2006",4.22461234453179,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2007",4.19617580613491,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2008",4.59289793691592,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2009",4.26372872047593,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.63822069188997,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.79989013886092,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.06794364412685,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.23409757110021,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.11746693884039,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.24425503098052,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2016",5.0039831904751,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.22819684645786,
"BRICS","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.28215259205353,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1.52882146157763,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.53839886992223,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.68112798103995,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.4564605166219,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.26822696213045,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.51987432615807,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.63366296050203,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.56705253092563,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.43773673610518,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.33431388167408,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.31354437277949,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.50128164062835,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.4234938846796,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.30631347184318,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.62507329468151,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.73910321307984,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.73304671379638,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.49796110834573,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.76329709236424,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.98179747814446,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.47496569477897,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.66211511816194,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.51553647668843,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.92509152462784,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.86554948043515,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.82656266221974,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.56259956346295,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.83605448706896,
"KOR","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.8451788876581,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1990",13.714285850525,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1991",15,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1992",13.166666984558,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1993",11.833333015442,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1994",11,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1995",10.666666984558,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1996",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1997",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1998",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","1999",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2000",1.33333337307,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2001",1.16666662693,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2002",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2003",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2004",10,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2005",6.5,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2006",2,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2007",6.666666507721,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2008",6,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2009",11,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2010",1,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2011",8,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2012",9,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2013",9,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2014",8,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2015",7,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2016",8,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2017",8.445481092454,
"ISR","CROPYIELD","MAIZE","TONNE_HA","A","2018",8.556086014062,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.10035177470743,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1995",3.80048093130739,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1996",4.1369915217606,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.17043746987673,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1998",4.37953574919409,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1999",4.35379778240219,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.27133830259917,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2001",4.42254366016392,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.37293961546776,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.37089163184148,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2004",4.94931852825833,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.87268781823628,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2006",4.80863477821207,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2007",4.96984334389094,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2008",5.10769895564513,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.14139869417449,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2010",5.22273547000817,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2011",5.26613455415042,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.00022144148051,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.59998792429469,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.77103987881523,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.70021048562529,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2016",5.80930933086135,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.85475143534302,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.90393776579346,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1990",8.14851484341731,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1991",8.35999999164,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1992",8.51401868363176,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1993",8.48113206747063,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1994",8.92380951531066,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1995",9.05769229898299,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1996",9.41414140463218,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1997",8.23364485211809,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1998",9.42999999057,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1999",8.54794519376994,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2000",9.44927534862424,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2001",9.37349396461025,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2002",10.6206896429647,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2003",10.8181818083471,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2004",11.100840326806,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2005",11.2537313348853,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2006",11.1451612813345,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2007",8.91269840562484,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2008",10.1111111036214,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.5156249917847,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2010",11.0406503975279,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2011",11.9833333233472,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2012",10.7410071865173,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2013",10.6188811114553,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2014",10.103321967544,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2015",12.3119999901504,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2016",11.2647058713091,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2017",11.6303268966644,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2018",11.7996881033757,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.999999980013,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.799999982,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.54545453685923,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.99999998327838,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.74999998122938,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.6249999875835,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.11111109174388,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.11111113401354,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.9999999996858,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.9999999844205,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.33333332555556,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.61428571186984,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.77419354659729,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",3.09677419155047,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",3.48387096549428,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.83333333238889,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.93333333235556,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.03478260854769,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.31749710306677,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.12790697649676,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.57894736827496,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.66666666644444,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.63779527547666,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.53731343264647,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.24545454525041,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.60869565194707,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.66835058431351,
"URY","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.69612969721716,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.99889012208657,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.00090001009994,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.00090001010009,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.00090002742853,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.00090002849381,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.00090002840885,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.00090002843814,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.00090002870497,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.00090002870497,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.00090002870497,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.00090002880037,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.00090002880037,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.00090002859487,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.00090002870497,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.00090002870496,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.00089981355902,
"BGD","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.00032073028726,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.58198665677108,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.69201710618894,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1992",2.46427419352851,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1993",2.19135261464949,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1994",2.28959052785757,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1995",2.63492409382847,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1996",2.13230525328146,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1997",2.89907611084119,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1998",2.44644628097152,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1999",2.56312609315819,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.76011955591153,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.39635774987134,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2002",3.04808752435715,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.72979856445373,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2004",3.38556266707133,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2005",3.04060957656039,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.38268666187905,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.75124846201237,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2008",4.0858547392918,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2009",3.71488652016739,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.3745610612222,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.24662289635313,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.01166877544628,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.25807925830608,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.17612752718263,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.53583019599159,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2016",4.18129193524417,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.32334566049319,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.40974811966301,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.99889012208657,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.05127021155547,
"GHA","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.07199788740898,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.999958849430065,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.467237496669329,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.558048282535965,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.539924746167975,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.492178930654719,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.581114487298247,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.837342237526879,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.813549188166647,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.889172964738726,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.897157750298275,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.00705984200047,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.907931121800164,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.00165048519819,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.11621204177313,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.0714355751798,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.08053691672401,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.02090463631091,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.02384412499323,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.14301110234829,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.01131406996902,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.01670783965122,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.12562513325059,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.12888765189874,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.14162189357704,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.162330795322,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.16039840727788,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.16039841577622,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.1777349980414,
"SSA","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.18668226230826,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.792079214713724,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.824742267190987,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.883333332597222,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.939393938682277,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.04132231318899,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.03636363542149,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.875968994964908,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.13953488283757,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.18548387001171,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.06428571352551,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.11392405521307,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.54615385148895,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.54615385148895,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.54615385148895,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.25384615211243,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.98461540808009,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.1153846137574,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.06153847608806,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.65384615257396,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.29999999823077,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.05384615226627,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.33846154081055,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.29230769236518,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.31666666556944,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.32727272606612,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.64444444261728,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.78999999511375,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.8052901106512,
"ZMB","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"ZMB","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.30434782767914,
"ZMB","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.399999993,
